,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,Unnamed: 16
202866,2011,Honda,Pilot,EX-L,SUV,,5fnyf4h52bb054316,pa,4.7,32892.0,silver,black,hann financial services,22900,23600,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),
373587,2013,Ford,Escape,SEL,SUV,automatic,1fmcu0h90duc34007,tn,4.4,22115.0,gray,gray,"ford motor credit company,llc",19650,19600,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),
5054,2000,Nissan,Altima,XE,Sedan,automatic,1n4dl01d1yc217552,ca,,174939.0,gold,—,carlos ricardo landeau,1000,1200,Wed Dec 17 2014 11:30:00 GMT-0800 (PST),
348748,2013,Ford,Escape,SE,SUV,automatic,1fmcu9gx8dub53647,mo,4.4,11415.0,silver,gray,"ford motor credit company,llc",19300,20400,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),
537733,2015,Jeep,Patriot,High Altitude Edition,suv,automatic,1c4njrfbxfd239864,md,4.3,9279.0,white,black,general american rentals,18450,18000,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),
170176,2014,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sb4e7401614,mo,4.5,22747.0,black,black,american auto-rama inc,14150,14000,Tue Jan 20 2015 03:00:00 GMT-0800 (PST),
86167,2012,Ford,Explorer,XLT,SUV,,1fmhk8d85cga10896,pa,2.6,32107.0,green,gray,"ford motor credit company,llc",25100,24200,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),
453689,2012,Infiniti,M,M37x,Sedan,automatic,jn1by1ar2cm392693,mo,2,30058.0,gray,black,nissan infiniti lt,25500,19500,Wed May 27 2015 03:30:00 GMT-0700 (PDT),
293687,2013,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac2dh728148,fl,3.9,16130.0,black,black,hyundai motor finance,15350,14700,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),
104451,2012,Hyundai,Genesis,3.8,Sedan,automatic,kmhgc4ddxcu183099,ga,3.9,34087.0,gray,brown,hyundai motor finance,18650,18600,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),
505217,2011,Ram,3500,Laramie,crew cab,automatic,3d73y4cl7bg521112,tx,2.3,74188.0,brown,brown,fairway ford henderson,37000,36800,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT),
201058,2013,Chevrolet,Cruze,LT Fleet,Sedan,automatic,1g1pk5sb7d7196612,mn,4.0,33353.0,gray,beige,midwest car corporation/ally financial,9250,11000,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),
22901,2005,Jeep,Grand Cherokee,Limited,SUV,,1j8hr58n85c586869,pa,,111899.0,black,—,luxury fleet serv inc,6750,4200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),
159592,2013,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cg4dr589983,mi,4.9,35119.0,silver,black,kevins marysville auto sales inc,20000,20300,Thu Feb 05 2015 01:30:00 GMT-0800 (PST),
396881,2007,Cadillac,DTS,Base,Sedan,automatic,1g6kd57y07u201876,fl,2.8,87628.0,black,beige,palm beach motor cars,7350,8100,Thu Mar 05 2015 01:15:00 GMT-0800 (PST),
152457,2012,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap5cc855053,mn,3.7,62610.0,red,black,hertz car exchange inc/oklahoma city,14950,13300,Wed Feb 25 2015 02:30:00 GMT-0800 (PST),
42128,2013,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,Minivan,automatic,5tdkk3dc1ds346506,fl,2.0,38509.0,silver,gray,enterprise veh exchange/rental,18500,18000,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),
518719,2004,Lexus,ES 330,Base,sedan,automatic,jthba30g845021187,mo,2.4,116104.0,blue,tan,santander consumer,6025,5300,Wed Jun 10 2015 03:30:00 GMT-0700 (PDT),
12175,2010,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ev1afd18730,mn,3.5,123254.0,silver,gray,"enterprise fleet management exchange, inc.",14950,12100,Tue Dec 30 2014 10:45:00 GMT-0800 (PST),
514743,2011,Honda,CR-V,EX,suv,automatic,5j6re4h51bl043242,pa,4.9,53079.0,gray,beige,westbury jeep chrysler dodge inc,15150,14900,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),
253510,2005,BMW,X5,3.0i,SUV,automatic,5uxfa13585ly04846,nv,2.7,112949.0,black,black,chapman corporate wholesale,6825,6500,Fri Feb 06 2015 03:45:00 GMT-0800 (PST),
4075,2014,Ford,Explorer,Limited,SUV,,1fm5k7f88ega23008,ca,4.7,8157.0,black,gray,"ford motor credit company,llc",30600,32100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),
126957,2009,Chevrolet,Malibu,Fleet,Sedan,automatic,1g1zg57n494192099,ut,1.9,70107.0,gold,brown,veros credit,7150,7700,Wed Jan 14 2015 03:30:00 GMT-0800 (PST),
28864,2000,,,,,automatic,2hkrl1864yh624170,ma,2.1,241015.0,gray,gray,"first ford, inc.",950,900,Thu Feb 12 2015 10:30:00 GMT-0800 (PST),
196890,2014,Kia,Forte,LX,Sedan,automatic,knafx4a64e5094116,mo,3.3,32083.0,red,black,avis corporation,11550,11400,Wed Feb 18 2015 03:15:00 GMT-0800 (PST),
345024,2014,Ford,Mustang,V6,Coupe,automatic,1zvbp8am7e5329077,tx,4.6,21313.0,—,black,budget rac of atlanta,17800,18400,Thu Feb 26 2015 02:30:00 GMT-0800 (PST),
145898,2005,Kia,Sedona,EX,Minivan,automatic,kndup132x56676377,ga,2.3,111946.0,silver,gray,nalley kia,1700,1400,Tue Feb 03 2015 05:00:00 GMT-0800 (PST),
39156,2009,Chevrolet,Tahoe,LT2 XFE,SUV,automatic,1gnec23399r221983,fl,4.1,115746.0,blue,tan,braman motorcars,14850,15200,Fri Dec 19 2014 09:35:00 GMT-0800 (PST),
395936,2010,Audi,Q5,3.2 Premium quattro,SUV,automatic,wa1lkafp3aa100083,pa,4.8,64058.0,black,beige,adcock brothers inc,21700,23250,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),
450037,2014,Jeep,Cherokee,Trailhawk,SUV,automatic,1c4pjmbs1ew276001,az,4.5,21003.0,orange,black,horne ford of nogales llc,27800,28250,Thu May 21 2015 05:00:00 GMT-0700 (PDT),
381196,2012,Ford,Focus,SE,Sedan,automatic,1fahp3f25cl248598,pa,2.8,29280.0,white,black,"ford motor credit company,llc",9750,9600,Wed Jul 01 2015 06:30:00 GMT-0700 (PDT),
555777,2011,Lincoln,MKZ,Base,sedan,automatic,3lnhl2gc2br752934,fl,2.7,67418.0,silver,beige,coral springs honda,11050,11100,Thu Jun 18 2015 03:25:00 GMT-0700 (PDT),
359103,2011,Acura,TL,Base,Sedan,automatic,19uua8f59ba004806,pa,3.9,39089.0,white,black,"ahfc/honda lease/trust/hvt, inc. eot acuras",19400,19700,Fri Feb 27 2015 01:00:00 GMT-0800 (PST),
272384,2013,Chevrolet,Camaro,LT,Coupe,automatic,2g1fb1e35d9173174,nj,4.5,20508.0,blue,black,wells fargo dealer services,19650,19200,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
541301,2006,HUMMER,H3,Base,suv,automatic,5gtdn136368100783,fl,4.2,214626.0,red,black,mercedes-benz of coconut creek,6225,6700,Tue Jun 16 2015 10:30:00 GMT-0700 (PDT),
512140,2013,Ford,Taurus,SE,sedan,automatic,1fahp2d93dg146284,nj,2.8,54874.0,silver,tan,ari,12750,11200,Tue Jun 09 2015 02:01:00 GMT-0700 (PDT),
225976,2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e38e1138233,il,4.0,14004.0,white,gray,gm remarketing,13600,13600,Thu Feb 05 2015 03:00:00 GMT-0800 (PST),
406405,2013,Kia,Optima,EX,Sedan,automatic,5xxgn4a73dg093720,mn,4.3,30157.0,burgundy,beige,kia motors finance,15400,15500,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT),
444552,2011,Chevrolet,Traverse,LT1,SUV,automatic,1gnkvged4bj308968,oh,2.4,61891.0,gray,black,fiserv/usb dealer services northstar exchange,17250,17100,Thu May 21 2015 03:30:00 GMT-0700 (PDT),
362086,2014,Toyota,Corolla,L,Sedan,automatic,5yfburhe9ep002070,pr,3.6,12462.0,silver,gray,143 auto sales inc,13600,15400,Thu Feb 26 2015 03:00:00 GMT-0800 (PST),
248646,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap1cn500054,pa,3.5,32639.0,blue,black,nissan-infiniti lt,12150,13700,Fri Feb 06 2015 01:00:00 GMT-0800 (PST),
224981,2011,Ford,F-150,FX4,SuperCrew,automatic,1ftfw1et3bkd99334,il,3.6,63662.0,gray,black,"ford motor credit company,llc",25700,25800,Thu Feb 05 2015 02:00:00 GMT-0800 (PST),
264275,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a36cc033719,nj,4.6,43789.0,gray,black,vw credit prequalified,11400,13000,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
200643,2003,Chevrolet,Impala,Base,Sedan,automatic,2g1wf52e239105897,va,2.1,216002.0,beige,beige,toyota of glen burnie,875,300,Thu Jan 29 2015 01:05:00 GMT-0800 (PST),
487603,2009,Subaru,Forester,2.5X,suv,manual,jf2sh63689h732302,pa,3.9,48148.0,blue,gray,five star auto sales corp.,12400,13900,Fri May 29 2015 02:00:00 GMT-0700 (PDT),
240850,2006,Porsche,Boxster,Base,Convertible,manual,wp0ca29846u711149,ca,3.1,99181.0,gray,gray,desert european motorcars,11600,12000,Wed Feb 04 2015 04:15:00 GMT-0800 (PST),
335601,2001,Nissan,Xterra,XE,SUV,automatic,5n1ed28t81c520141,ca,2.6,109866.0,black,gray,ideal transportation,2525,3900,Wed Feb 18 2015 04:30:00 GMT-0800 (PST),
428487,2013,Buick,Verano,Leather Group,Sedan,automatic,1g4ps5skxd4213102,mn,3.7,49099.0,white,black,hertz car exchange inc/oklahoma city,11900,11500,Wed Jun 10 2015 03:30:00 GMT-0700 (PDT),
115177,2009,Chevrolet,Malibu,LT1,Sedan,automatic,1g1zh57b49f113084,fl,2.3,148119.0,gray,black,clermont nissan,4175,3900,Tue Jan 13 2015 10:00:00 GMT-0800 (PST),
41190,2014,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk1ebl07457,fl,3.7,20922.0,silver,black,enterprise veh exchange/rental,28800,27200,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),
356370,2012,Ford,Focus,Titanium,Sedan,manual,1fahp3j21cl433707,va,3.3,36392.0,red,black,"suntrust bank,public",12650,11500,Thu Feb 26 2015 01:20:00 GMT-0800 (PST),
96479,2013,FIAT,500,Sport,Hatchback,automatic,3c3cffbr5dt633276,wa,3.6,35180.0,white,black,dollar rac/seattle,9050,10000,Wed Jan 21 2015 05:10:00 GMT-0800 (PST),
306674,2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kbxda735586,nv,3.7,24303.0,—,gray,mercedes-benz financial services,28600,27250,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT),
175915,2011,Ford,Explorer,XLT,SUV,automatic,1fmhk7d85bga91035,fl,2.0,32286.0,gold,beige,remarketing by ge/west financial acceptance,21900,19200,Wed Feb 04 2015 01:00:00 GMT-0800 (PST),
347449,2009,Toyota,RAV4,Limited,SUV,automatic,jtmzk31v29d001329,fl,4.2,83423.0,red,beige,world omni financial corporation,11600,11100,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),
541283,2006,GMC,Envoy,SLT,suv,,1gkds13s362206963,fl,3.7,163829.0,black,gray,mercedes benz of sarasota,4175,3800,Tue Jun 16 2015 10:30:00 GMT-0700 (PDT),
100208,2007,Chevrolet,Avalanche,LT,Crew Cab,automatic,3gnfk12327g131798,mi,3.8,70854.0,red,black,automobiles paille inc,17100,15900,Thu Jan 22 2015 01:30:00 GMT-0800 (PST),
163354,2005,,,,,,1fmzu63k75ub59315,fl,2.9,131855.0,white,gray,autonation ford fort lauderdale,3400,2100,Tue Jan 20 2015 10:00:00 GMT-0800 (PST),
420418,2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg9dr685091,az,2.5,54212.0,white,black,the hertz corporation,12050,11200,Thu May 28 2015 05:00:00 GMT-0700 (PDT),
83933,2005,hyundai,santa,fe fwd v6 gls,,automatic,km8sc13d054874378,fl,2.2,141166.0,white,beige,autonation chevrolet pembroke pines,3075,2000,Tue Jan 06 2015 18:00:00 GMT-0800 (PST),
81755,2012,Lincoln,MKZ,Base,Sedan,automatic,3lnhl2gc0cr826563,pa,4.2,24298.0,burgundy,gray,"ford motor credit company,llc",16700,14700,Wed Jan 21 2015 01:00:00 GMT-0800 (PST),
340959,1997,Honda,Civic,LX,Sedan,automatic,1hgej6670vl036675,va,1.9,100843.0,white,gray,sullivan auto trading inc,1300,1500,Thu Feb 26 2015 01:20:00 GMT-0800 (PST),
262040,2014,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8ab0ea962107,wi,4.2,12311.0,—,tan,mercedes-benz financial services,27500,28500,Wed Feb 11 2015 02:00:00 GMT-0800 (PST),
410212,2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c56cc811429,ca,3.6,36100.0,gray,black,high bid trading co inc,31000,34750,Thu Apr 23 2015 05:00:00 GMT-0700 (PDT),
547191,1997,Ford,Taurus,G,Sedan,automatic,1falp51u0vg298819,ca,2,87193.0,silver,gray,purple heart services inc,600,200,Wed Jun 17 2015 04:00:00 GMT-0700 (PDT),
414319,2014,Mitsubishi,Outlander,SE,SUV,automatic,ja4az3a34ez013514,mo,3.7,33231.0,blue,black,avis corporation,15450,15100,Wed May 27 2015 03:30:00 GMT-0700 (PDT),
450645,2013,Ford,Edge,SEL,SUV,automatic,2fmdk4jc6dba39459,nj,4.2,44083.0,gray,gray,"ford motor credit company,llc",21500,19500,Wed May 27 2015 02:00:00 GMT-0700 (PDT),
150033,2014,Ford,E-Series Wagon,E-350 Super Duty XLT,Van,,1fbss3bl7edb01780,ga,3.6,24785.0,gold,tan,ford motor credit company,23600,23200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),
433493,2014,Volkswagen,Passat,Wolfsburg Edition PZEV,Sedan,automatic,1vwat7a32ec038913,tn,4.3,37785.0,silver,black,enterprise veh exchange/rental,13600,13000,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT),
490843,2014,Toyota,Camry,SE,sedan,automatic,4t1bf1fkxeu766805,fl,3.6,40144.0,white,black,ez rent a car inc,14300,14400,Tue Jun 02 2015 02:15:00 GMT-0700 (PDT),
279348,2010,Toyota,Venza,Base,Wagon,,4t3bk3bb0au036819,qc,3.2,129313.0,white,gray,patrick vienneau autos inc,13200,14600,Tue Feb 10 2015 02:00:00 GMT-0800 (PST),
149405,2010,Honda,CR-V,EX-L,SUV,automatic,5j6re4h79al039049,pa,4.3,42434.0,white,gray,alans autos,16400,17700,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),
29337,1999,Honda,Accord,EX,Sedan,automatic,1hgcg6678xa099916,ma,,188339.0,silver,tan,boch new to you superstore,1500,425,Thu Dec 18 2014 18:30:00 GMT-0800 (PST),
203409,2010,Jeep,Patriot,Sport,SUV,automatic,1j4nt2gb5ad659714,tx,1.9,70995.0,black,black,gm financial,7450,5400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),
124291,2012,Honda,Civic,EX,Sedan,automatic,19xfb2f85ce326112,pa,3.5,29805.0,red,gray,"ahfc/honda lease trust/hvt, inc. eot",12300,12600,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),
279652,2008,Chrysler,Aspen,Limited,SUV,automatic,1a8hw58298f145432,nj,2.0,89659.0,burgundy,gray,chrysler capital,10900,9400,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
2476,2011,Toyota,Corolla,LE,Sedan,automatic,jtdbu4ee8bj096062,ca,1.9,44409.0,gray,gray,aaero sweet company,9675,9250,Wed Dec 17 2014 12:15:00 GMT-0800 (PST),
490794,2014,Nissan,Murano,LE,suv,automatic,jn8az1mwxew513974,il,4.1,26324.0,white,beige,nissan north america inc.,27000,28000,Tue Jun 09 2015 03:00:00 GMT-0700 (PDT),
99475,2009,Acura,TL,Base,Sedan,automatic,19uua86229a017445,ga,2.1,129399.0,silver,black,gm financial,10400,9100,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),
516757,2013,Toyota,Yaris,LE,hatchback,automatic,jtdktud34dd558458,il,2.4,48376.0,white,gray,the hertz corporation,8975,8600,Thu Jun 11 2015 03:30:00 GMT-0700 (PDT),
339132,2010,Jeep,Wrangler,Sport,SUV,manual,1j4aa2d11al112235,tx,5.0,104745.0,red,gray,love field chrysler dodge jeep ram,12250,13000,Thu Feb 19 2015 03:00:00 GMT-0800 (PST),
274207,2012,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt4ceb04263,tn,4.3,85374.0,—,beige,ford-lincoln dealer program,35100,37200,Wed Feb 11 2015 02:00:00 GMT-0800 (PST),
550478,2011,Kia,Soul,!,wagon,automatic,kndjt2a28b7233089,fl,4.2,61514.0,red,black,gm financial,9000,8700,Thu Jun 18 2015 02:35:00 GMT-0700 (PDT),
279892,2008,Volkswagen,Eos,Lux,Convertible,automatic,wvwfa71f38v036315,ca,3.7,152062.0,white,black,volkswagen of murrieta,8100,5000,Tue Feb 10 2015 04:30:00 GMT-0800 (PST),
376413,2012,Nissan,Altima,2.5 S,Sedan,,1n4al2ap3cc173989,nj,4.4,31147.0,white,black,nissan-infiniti lt,12650,13000,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),
107722,2014,BMW,3 Series,320i,Sedan,automatic,wba3b1g50ent01213,nj,5.0,4133.0,white,—,bmw north america greer,26200,26750,Tue Jan 13 2015 14:00:00 GMT-0800 (PST),
279768,2008,HUMMER,H3,Base,SUV,automatic,5gten13e288153358,il,2.8,106969.0,white,black,ancor financing inc,12100,12600,Thu Feb 19 2015 02:30:00 GMT-0800 (PST),
45091,2009,Toyota,Corolla,LE,Sedan,automatic,2t1bu40e89c103864,mi,2.8,40627.0,blue,gray,ge fleet services for itself/servicer,7700,7400,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),
212131,2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg8er400139,pa,4.0,17148.0,black,black,enterprise holdings/gdp,19650,19700,Thu Feb 05 2015 01:30:00 GMT-0800 (PST),
370044,2013,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar4dm760996,fl,4.1,19441.0,white,black,nissan infiniti lt,22000,22800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),
164703,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm715207,tn,4.4,25205.0,gray,black,nissan infiniti lt,21600,20800,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),
301950,2012,Kia,Sorento,LX,SUV,automatic,5xykt4a20cg215027,tn,3.5,73216.0,gray,tan,chrysler capital,11700,11200,Tue Feb 17 2015 02:30:00 GMT-0800 (PST),
149642,2008,Ford,F-150,FX4,SuperCrew,automatic,1ftpw14598kc25719,md,2.3,87819.0,black,black,wells fargo dealer services,15700,18900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),
225784,2011,MINI,Cooper Countryman,S,Wagon,manual,wmwzc3c53bwm25703,tn,4.2,50821.0,silver,black,wholesale inc # 2,15600,15300,Wed Feb 04 2015 02:30:00 GMT-0800 (PST),
230340,2007,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41ex7c840504,ca,1.9,120788.0,red,tan,veros credit,5425,5300,Wed Feb 11 2015 04:30:00 GMT-0800 (PST),
9429,2011,Ford,F-150,XLT,SuperCab,automatic,1ftfx1efxbfa61493,mo,4.8,24557.0,white,gray,"ford motor credit company,llc",23600,24000,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),
60306,2014,Ford,Explorer,Base,SUV,automatic,1fm5k7b89ega32578,mo,1.9,20341.0,black,tan,"ford motor credit company,llc",21400,13500,Mon Feb 02 2015 03:00:00 GMT-0800 (PST),
503578,2002,Ford,Explorer,XLT,suv,automatic,1fmdu73e62za12007,mi,2.9,130091.0,white,gray,page honda of bloomfield,2025,2400,Thu Jun 04 2015 02:30:00 GMT-0700 (PDT),
487930,2005,Honda,Civic,LX,coupe,automatic,1hgem22585l055270,pa,3.6,158677.0,black,black,dt inventory,2550,1700,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
8158,2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk4cr171872,oh,4.3,27045.0,—,gray,toyota financial services,13450,13300,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),
948,2012,BMW,Z4,sDrive28i,Convertible,automatic,wball5c57ce716603,ca,4.5,19767.0,black,black,financial services remarketing (lease),31000,32000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),
299427,2013,Dodge,Dart,SXT,Sedan,automatic,1c3cdfba6dd261971,ny,2.9,38713.0,gray,gray,zappone chrysler jeep dodge ram,11250,10900,Thu Feb 26 2015 01:45:00 GMT-0800 (PST),
173995,2002,Honda,Civic,LX,Sedan,automatic,2hges16552h521627,ca,2.1,140758.0,white,gray,phillips auto brokerage,2500,3200,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),
124856,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap0cn450103,ca,2.7,61157.0,black,beige,gm financial,10150,10500,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),
98178,2012,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bl1w51c1504953,la,2.5,61658.0,gray,black,"jpmorgan chase bank,n.a.",12200,10500,Wed Feb 04 2015 03:00:00 GMT-0800 (PST),
178859,2003,Infiniti,G35,Base,Coupe,automatic,jnkcv54e63m215623,ca,2.9,146081.0,red,black,aaero sweet company,4700,6200,Wed Jan 21 2015 03:30:00 GMT-0800 (PST),
541638,2005,Ford,Taurus,SE,sedan,automatic,1fafp53295a278337,fl,2.1,113846.0,gray,gray,chrysler capital,1550,1200,Wed Jun 17 2015 02:05:00 GMT-0700 (PDT),
380904,2013,Volkswagen,Passat,Wolfsburg Edition PZEV,Sedan,automatic,1vwap7a35dc122632,nj,2.7,29013.0,gray,black,enterprise veh exchange/rental,12150,9200,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),
590,2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap9dc233006,ca,4.1,5997.0,—,beige,nissan-infiniti lt,15700,17250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),
420066,2011,Chevrolet,Avalanche,LT,Crew Cab,automatic,3gnmcfe09bg103721,tx,3.4,125695.0,gray,black,wichita falls ford lin inc,20600,17600,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT),
534496,2013,Honda,Accord,EX-L,sedan,automatic,1hgcr2f82da090636,in,4,40350.0,gray,black,"honda r&d americas, inc",18700,19000,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT),
26649,2014,Kia,Sorento,LX,SUV,automatic,5xykt3a66eg496332,az,4.3,15141.0,silver,gray,"jpmorgan chase bank,n.a.",17450,16800,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),
176251,2011,Subaru,Forester,2.5X Premium,SUV,automatic,jf2shadc7bh746611,pa,4.7,45683.0,blue,gray,wheeling automotive group,16100,17700,Wed Jan 28 2015 01:30:00 GMT-0800 (PST),
327965,2008,Chevrolet,Impala,LS,Sedan,automatic,2g1wb58k881220017,fl,1.9,96367.0,black,gray,central florida educators fcu,5500,4300,Wed Feb 18 2015 01:10:00 GMT-0800 (PST),
344992,2014,Ford,Focus,SE,Hatchback,automatic,1fadp3k28el158188,mo,4.3,37614.0,red,gray,ars/avis budget group,11700,11300,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),
488336,2015,Chrysler,200,Limited,sedan,automatic,1c3cccab4fn537153,nj,3.7,5079.0,silver,black,chrysler capital,15450,16000,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT),
1806,2011,BMW,3 Series,328i,Convertible,automatic,wbadw7c51be728154,ca,3.4,28610.0,black,black,financial services remarketing (lease),26200,25000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST),
458734,2012,Chevrolet,Malibu,LS Fleet,Sedan,automatic,1g1za5eu4cf396280,ne,3.8,71732.0,silver,gray,ge fleet services for itself/servicer,9075,9500,Thu May 28 2015 05:30:00 GMT-0700 (PDT),
184470,2011,Nissan,Rogue,SV,SUV,automatic,jn8as5mv1bw312849,nj,4.2,31223.0,white,black,nissan-infiniti lt,15850,16900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),
149935,2014,Ford,E-Series Wagon,E-350 Super Duty XLT,Van,automatic,1fbne3bl9eda97865,il,4.5,21221.0,white,gray,avis budget group,19550,19200,Thu Feb 05 2015 02:00:00 GMT-0800 (PST),
199882,2011,Toyota,4Runner,Limited,SUV,automatic,jtebu5jrxb5055371,va,4.2,91377.0,silver,black,donlen corporation,28100,27600,Thu Jan 29 2015 01:20:00 GMT-0800 (PST),
508869,2012,Ford,Edge,Limited,suv,automatic,2fmdk3k92cba56948,md,3.6,43823.0,blue,—,"ford motor credit company,llc",19900,18300,Mon Jun 08 2015 17:00:00 GMT-0700 (PDT),
211479,2010,Cadillac,SRX,Performance,SUV,automatic,3gyfnje46as592814,fl,4.7,63176.0,off-white,beige,best buy repos inc,23300,22500,Wed Feb 04 2015 01:35:00 GMT-0800 (PST),
161431,2013,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k91dr162877,il,2.6,31357.0,blue,black,"ford motor credit company,llc",18050,15100,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),
494059,2014,Kia,Sportage,LX,suv,automatic,kndpbcac9e7602820,az,4,30184.0,blue,black,avis corporation,16000,15500,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT),
902,2012,bmw,750li,750li,,automatic,wbakb8c51cc965121,ca,3.4,49972.0,white,gray,financial services remarketing (lease),39800,40500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST),
32992,2013,Honda,Fit,Base,Hatchback,automatic,jhmge8h33dc044655,nv,4.1,20599.0,red,black,"ahfc/honda lease trust/hvt, inc.",12550,13900,Fri Dec 19 2014 12:00:00 GMT-0800 (PST),
439736,2010,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn4at039616,nv,1.9,114728.0,white,gray,ge fleet services for itself/servicer,8600,8000,Fri May 22 2015 05:00:00 GMT-0700 (PDT),
133076,2013,Ford,Escape,SE,SUV,automatic,1fmcu9g91duc12278,mi,2.9,29371.0,brown,gray,"ford motor credit company,llc",17200,16200,Thu Jan 15 2015 01:00:00 GMT-0800 (PST),
457305,2014,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk8eu828170,fl,4.4,24828.0,red,beige,toyota motor sales usa inc/program,14700,15500,Tue May 26 2015 02:30:00 GMT-0700 (PDT),
248288,2004,,,,,automatic,2c8gf68474r141956,ca,2.6,109687.0,green,gray,super auto,3225,2400,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),
38343,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap5cc136717,pa,3.7,23647.0,blue,black,nissan-infiniti lt,13150,11300,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),
197922,2013,Honda,Ridgeline,Sport,Crew Cab,automatic,5fpyk1f73db004887,ny,3.6,13173.0,black,black,par north america,25800,25400,Wed Jan 28 2015 02:10:00 GMT-0800 (PST),
276884,2013,Infiniti,M,M37,Sedan,automatic,jn1by1ap6dm512558,ca,4.6,27006.0,gray,black,nissan infiniti lt,30200,29250,Thu Feb 12 2015 04:30:00 GMT-0800 (PST),
